Year,Recipient_Code,Source_Code, Disbursement ,,,,,,CFLI
2017,ZA ,1063," 45,000.00 ",,,,,,
2017,ZM ,1063," 6,250.00 ",,,,,,
2017,HT ,1064," 429,041.00 ",,,,,,
2017,R22,1064," 263,703.00 ",,,,,,
2017,R25,1064," 275,358.00 ",,,,,,
2017,R90,1064," 592,628.00 ",,,,,,
2017,UA ,1064," 77,049.00 ",,,,,,
2017,AF ,1067," 2,941,014.11 ",,,,,,
2017,AL ,1067," 94,211.51 ",,,,,,
2017,AM ,1067," 644,277.89 ",,,,,,
2017,AO ,1067," 2,099,508.24 ",,,,,,
2017,AZ ,1067," 440,299.81 ",,,,,,
2017,BA ,1067," 1,812,820.46 ",,,,,,
2017,BD ,1067," 36,815,195.24 ",,,,,,
2017,BF ,1067," 12,224,354.07 ",,,,,,
2017,BI ,1067," 1,211,270.97 ",,,,,,
2017,BJ ,1067," 4,629,817.04 ",,,,,,
2017,BO ,1067," 2,421,859.91 ",,,,,,
2017,BT ,1067," 72,066.81 ",,,,,,
2017,CD ,1067," 12,639,161.77 ",,,,,,
2017,CF ,1067," 1,377,359.99 ",,,,,,
2017,CG ,1067," 475,271.42 ",,,,,,
2017,CI ,1067," 6,536,044.25 ",,,,,,
2017,CM ,1067," 4,731,811.42 ",,,,,,
2017,CV ,1067," 77,871.88 ",,,,,,
2017,DJ ,1067," 302,907.13 ",,,,,,
2017,ET ,1067," 43,162,783.00 ",,,,,,
2017,FM ,1067," 318,689.09 ",,,,,,
2017,GD ,1067," 151,517.51 ",,,,,,
2017,GE ,1067," 660,102.23 ",,,,,,
2017,GH ,1067," 10,970,504.23 ",,,,,,
2017,GM ,1067," 673,564.25 ",,,,,,
2017,GN ,1067," 2,675,212.67 ",,,,,,
2017,GW ,1067," 320,875.39 ",,,,,,
2017,GY ,1067," 203,257.87 ",,,,,,
2017,HN ,1067," 880,464.85 ",,,,,,
2017,HT ,1067," 2,249,465.04 ",,,,,,
2017,IN ,1067," 58,028,356.82 ",,,,,,
2017,IQ ,1067," 238,072.19 ",,,,,,
2017,JO ,1067," 1,741,865.24 ",,,,,,
2017,KE ,1067," 16,164,462.99 ",,,,,,
2017,KG ,1067," 1,675,048.91 ",,,,,,
2017,KH ,1067," 253,939.15 ",,,,,,
2017,KI ,1067," 243,823.78 ",,,,,,
2017,KM ,1067," 213,105.93 ",,,,,,
2017,KV ,1067," 340,548.58 ",,,,,,
2017,LA ,1067," 1,922,117.04 ",,,,,,
2017,LC ,1067," 140,586.12 ",,,,,,
2017,LK ,1067," 8,490,418.99 ",,,,,,
2017,LR ,1067," 4,284,272.79 ",,,,,,
2017,LS ,1067," 675,243.60 ",,,,,,
2017,MD ,1067," 1,725,938.10 ",,,,,,
2017,MG ,1067," 5,241,898.80 ",,,,,,
2017,MH ,1067," 18,019.28 ",,,,,,
2017,ML ,1067," 3,756,785.59 ",,,,,,
2017,MM ,1067," 5,218,910.79 ",,,,,,
2017,MN ,1067," 399,080.08 ",,,,,,
2017,MR ,1067," 2,355,661.62 ",,,,,,
2017,MV ,1067," 154,401.71 ",,,,,,
2017,MW ,1067," 5,524,348.51 ",,,,,,
2017,MZ ,1067," 8,960,544.74 ",,,,,,
2017,NE ,1067," 7,419,475.87 ",,,,,,
2017,NG ,1067," 28,382,499.09 ",,,,,,
2017,NI ,1067," 2,001,326.96 ",,,,,,
2017,NP ,1067," 8,431,812.86 ",,,,,,
2017,PG ,1067," 1,173,304.71 ",,,,,,
2017,PK ,1067," 30,879,660.77 ",,,,,,
2017,R10,1067," 1,229,112.23 ",,,,,,
2017,R12,1067," 120,919.00 ",,,,,,
2017,R25,1067," 27,281.19 ",,,,,,
2017,R34,1067," 70,627.22 ",,,,,,
2017,R35,1067," 62,677.98 ",,,,,,
2017,R50,1067," 53,949.35 ",,,,,,
2017,RW ,1067," 8,268,567.84 ",,,,,,
2017,SB ,1067," 246,741.13 ",,,,,,
2017,SL ,1067," 977,878.38 ",,,,,,
2017,SN ,1067," 4,940,898.51 ",,,,,,
2017,SS ,1067," 508,419.79 ",,,,,,
2017,ST ,1067," 211,313.15 ",,,,,,
2017,TD ,1067," 3,294,034.15 ",,,,,,
2017,TG ,1067," 826,769.99 ",,,,,,
2017,TJ ,1067," 1,251,802.76 ",,,,,,
2017,TL ,1067," 519,104.56 ",,,,,,
2017,TO ,1067," 476,217.10 ",,,,,,
2017,TV ,1067," 287,515.98 ",,,,,,
2017,TZ ,1067," 15,486,520.08 ",,,,,,
2017,UG ,1067," 6,456,893.66 ",,,,,,
2017,UZ ,1067," 3,835,488.99 ",,,,,,
2017,VC ,1067," 66,493.41 ",,,,,,
2017,VN ,1067," 27,159,408.18 ",,,,,,
2017,VU ,1067," 142,570.07 ",,,,,,
2017,WS ,1067," 473,057.05 ",,,,,,
2017,YE ,1067," 1,385,044.90 ",,,,,,
2017,ZM ,1067," 3,370,562.74 ",,,,,,
2017,R12,1069," 3,471,112.80 ",,,,,,
2017,R21,1069," 56,930.55 ",,,,,,
2017,R22,1069," 4,446.96 ",,,,,,
2017,R30,1069," 252,068.70 ",,,,,,
2017,R90,1069," 1,726,038.00 ",,,,,,
2017,R90,1071," 1,009,440.00 ",,,,,,
2017,R90,1072," 396,139.86 ",,,,,,
2017,AF ,1073," 172,700.63 ",,,,,,
2017,AO ,1073," 212,304.57 ",,,,,,
2017,BD ,1073," 176,774.84 ",,,,,,
2017,BF ,1073," 160,861.40 ",,,,,,
2017,BI ,1073," 94,659.49 ",,,,,,
2017,BJ ,1073," 214,490.92 ",,,,,,
2017,BT ,1073," 124,813.68 ",,,,,,
2017,CD ,1073," 167,372.43 ",,,,,,
2017,CF ,1073," 107,747.81 ",,,,,,
2017,DJ ,1073," 138,371.76 ",,,,,,
2017,ET ,1073," 53,222.21 ",,,,,,
2017,GM ,1073," 183,562.30 ",,,,,,
2017,GN ,1073," 127,259.34 ",,,,,,
2017,GW ,1073," 17,758.84 ",,,,,,
2017,HT ,1073," 29,619.79 ",,,,,,
2017,KH ,1073," 158,317.43 ",,,,,,
2017,KI ,1073," 48,293.29 ",,,,,,
2017,KM ,1073," 109,549.76 ",,,,,,
2017,LA ,1073," 161,806.69 ",,,,,,
2017,LR ,1073," 73,099.07 ",,,,,,
2017,LS ,1073," 184,407.83 ",,,,,,
2017,MG ,1073," 189,937.02 ",,,,,,
2017,ML ,1073," 82,904.18 ",,,,,,
2017,MM ,1073," 54,172.60 ",,,,,,
2017,MR ,1073," 123,280.01 ",,,,,,
2017,MW ,1073," 209,393.54 ",,,,,,
2017,MZ ,1073," 103,701.84 ",,,,,,
2017,NE ,1073," 154,228.18 ",,,,,,
2017,NP ,1073," 154,626.80 ",,,,,,
2017,R30,1073," 28,544.48 ",,,,,,
2017,R90,1073," 6,379,122.70 ",,,,,,
2017,RW ,1073," 164,510.92 ",,,,,,
2017,SB ,1073," 153,756.78 ",,,,,,
2017,SD ,1073," 154,518.18 ",,,,,,
2017,SL ,1073," 118,826.72 ",,,,,,
2017,SN ,1073," 118,137.00 ",,,,,,
2017,SO ,1073," 86,893.40 ",,,,,,
2017,SS ,1073," 3,620.58 ",,,,,,
2017,ST ,1073," 86,893.40 ",,,,,,
2017,TD ,1073," 88,275.00 ",,,,,,
2017,TG ,1073," 155,180.20 ",,,,,,
2017,TL ,1073," 156,516.73 ",,,,,,
2017,TV ,1073," 45,619.03 ",,,,,,
2017,TZ ,1073," 43,446.70 ",,,,,,
2017,UG ,1073," 164,988.84 ",,,,,,
2017,VU ,1073," 148,587.71 ",,,,,,
2017,WS ,1073," 133,847.87 ",,,,,,
2017,YE ,1073," 162,056.19 ",,,,,,
2017,ZM ,1073," 153,095.30 ",,,,,,
2017,AF ,1076," 3,336,391.91 ",,,,,,
2017,AM ,1076," 417,869.85 ",,,,,,
2017,AR ,1076," 1,640.97 ",,,,,,
2017,AZ ,1076," 42,617.44 ",,,,,,
2017,BD ,1076," 6,704,739.77 ",,,,,,
2017,BO ,1076," 158,729.42 ",,,,,,
2017,BR ,1076," 4,352.01 ",,,,,,
2017,BT ,1076," 181,222.15 ",,,,,,
2017,BZ ,1076," 2,022,810.99 ",,,,,,
2017,CL ,1076," 2,062.36 ",,,,,,
2017,CN ,1076," 282,856.17 ",,,,,,
2017,CO ,1076," 4,032.47 ",,,,,,
2017,CR ,1076," 1,502.97 ",,,,,,
2017,DM ,1076," 1,353,105.00 ",,,,,,
2017,DO ,1076," 1,381.79 ",,,,,,
2017,EC ,1076," 2,094.96 ",,,,,,
2017,FJ ,1076," 48,490.14 ",,,,,,
2017,FM ,1076," 54,772.52 ",,,,,,
2017,GD ,1076," 1,186,055.00 ",,,,,,
2017,GE ,1076," 2,115,567.75 ",,,,,,
2017,GT ,1076," 4,188.48 ",,,,,,
2017,GY ,1076," 2,360,080.34 ",,,,,,
2017,HN ,1076," 62,236.12 ",,,,,,
2017,HT ,1076," 2,894,253.49 ",,,,,,
2017,ID ,1076," 281,399.25 ",,,,,,
2017,IN ,1076," 704,516.41 ",,,,,,
2017,JM ,1076," 2,506,643.74 ",,,,,,
2017,KG ,1076," 1,080,549.95 ",,,,,,
2017,KH ,1076," 2,724,867.93 ",,,,,,
2017,KI ,1076," 90,735.27 ",,,,,,
2017,KN ,1076," 684,905.00 ",,,,,,
2017,KZ ,1076," 36,926.73 ",,,,,,
2017,LA ,1076," 934,217.41 ",,,,,,
2017,LC ,1076," 1,687,205.00 ",,,,,,
2017,LK ,1076," 2,559,956.27 ",,,,,,
2017,MH ,1076," 10,234.60 ",,,,,,
2017,MM ,1076," 727,520.87 ",,,,,,
2017,MN ,1076," 553,102.55 ",,,,,,
2017,MS ,1076," 684,905.00 ",,,,,,
2017,MV ,1076," 185,750.39 ",,,,,,
2017,MX ,1076," 4,462.08 ",,,,,,
2017,MY ,1076," 1,725.12 ",,,,,,
2017,NI ,1076," 68,038.22 ",,,,,,
2017,NP ,1076," 3,639,228.33 ",,,,,,
2017,NR ,1076," 66,581.54 ",,,,,,
2017,PA ,1076," 1,618.51 ",,,,,,
2017,PE ,1076," 4,470.26 ",,,,,,
2017,PG ,1076," 716,668.89 ",,,,,,
2017,PH ,1076," 46,654.30 ",,,,,,
2017,PK ,1076," 7,599,404.28 ",,,,,,
2017,PW ,1076," 59,281.29 ",,,,,,
2017,PY ,1076," 12,359.53 ",,,,,,
2017,R10,1076," 106,134,134.60 ",,,,,,
2017,R21,1076," 24,614.05 ",,,,,,
2017,R22,1076," 4,158.27 ",,,,,,
2017,R30,1076," 1,175,520.06 ",,,,,,
2017,R90,1076," 304,796.42 ",,,,,,
2017,SB ,1076," 303,211.51 ",,,,,,
2017,SR ,1076," 34,603.09 ",,,,,,
2017,SV ,1076," 1,696.53 ",,,,,,
2017,TH ,1076," 9,096.97 ",,,,,,
2017,TJ ,1076," 2,062,640.28 ",,,,,,
2017,TL ,1076," 218,996.40 ",,,,,,
2017,TM ,1076, 280.54 ,,,,,,
2017,TO ,1076," 248,532.67 ",,,,,,
2017,TV ,1076," 16,007.35 ",,,,,,
2017,UY ,1076," 1,269.69 ",,,,,,
2017,UZ ,1076," 1,191,143.28 ",,,,,,
2017,VC ,1076," 1,353,105.00 ",,,,,,
2017,VE ,1076, 309.10 ,,,,,,
2017,VN ,1076," 7,011,551.87 ",,,,,,
2017,VU ,1076," 87,759.72 ",,,,,,
2017,WS ,1076," 161,534.78 ",,,,,,
2017,EC ,1078," 500,000.00 ",,,,,,
2017,HT ,1078," 300,000.00 ",,,,,,
2017,AF ,1081," 340,979.42 ",,,,,,
2017,AL ,1081," 10,922.83 ",,,,,,
2017,AM ,1081," 74,697.19 ",,,,,,
2017,AO ,1081," 243,415.73 ",,,,,,
2017,AZ ,1081," 51,048.10 ",,,,,,
2017,BA ,1081," 210,177.32 ",,,,,,
2017,BD ,1081," 4,268,331.78 ",,,,,,
2017,BF ,1081," 1,417,284.32 ",,,,,,
2017,BI ,1081," 140,434.03 ",,,,,,
2017,BJ ,1081," 536,778.23 ",,,,,,
2017,BO ,1081," 280,788.99 ",,,,,,
2017,BT ,1081," 8,355.38 ",,,,,,
2017,CD ,1081," 1,465,376.88 ",,,,,,
2017,CF ,1081," 159,690.30 ",,,,,,
2017,CG ,1081," 55,102.69 ",,,,,,
2017,CI ,1081," 757,785.07 ",,,,,,
2017,CM ,1081," 548,603.39 ",,,,,,
2017,CV ,1081," 9,028.42 ",,,,,,
2017,DJ ,1081," 35,118.87 ",,,,,,
2017,ET ,1081," 5,004,267.32 ",,,,,,
2017,FM ,1081," 36,948.62 ",,,,,,
2017,GD ,1081," 17,566.85 ",,,,,,
2017,GE ,1081," 76,531.86 ",,,,,,
2017,GH ,1081," 1,271,913.72 ",,,,,,
2017,GM ,1081," 78,092.64 ",,,,,,
2017,GN ,1081," 310,162.56 ",,,,,,
2017,GW ,1081," 37,202.10 ",,,,,,
2017,GY ,1081," 23,565.60 ",,,,,,
2017,HN ,1081," 102,080.57 ",,,,,,
2017,HT ,1081," 260,801.63 ",,,,,,
2017,IN ,1081," 6,727,773.08 ",,,,,,
2017,IQ ,1081," 27,601.95 ",,,,,,
2017,JO ,1081," 201,950.82 ",,,,,,
2017,KE ,1081," 1,874,098.20 ",,,,,,
2017,KG ,1081," 194,204.17 ",,,,,,
2017,KH ,1081," 29,441.55 ",,,,,,
2017,KI ,1081," 28,268.78 ",,,,,,
2017,KM ,1081," 24,707.37 ",,,,,,
2017,KV ,1081," 39,483.00 ",,,,,,
2017,LA ,1081," 222,849.10 ",,,,,,
2017,LC ,1081," 16,299.47 ",,,,,,
2017,LK ,1081," 984,374.11 ",,,,,,
2017,LR ,1081," 496,716.03 ",,,,,,
2017,LS ,1081," 78,287.34 ",,,,,,
2017,MD ,1081," 200,104.23 ",,,,,,
2017,MG ,1081," 607,742.62 ",,,,,,
2017,MH ,1081," 2,089.14 ",,,,,,
2017,ML ,1081," 435,559.48 ",,,,,,
2017,MM ,1081," 605,077.40 ",,,,,,
2017,MN ,1081," 46,269.11 ",,,,,,
2017,MR ,1081," 273,114.00 ",,,,,,
2017,MV ,1081," 17,901.24 ",,,,,,
2017,MW ,1081," 640,489.67 ",,,,,,
2017,MZ ,1081," 1,038,880.21 ",,,,,,
2017,NE ,1081," 860,209.61 ",,,,,,
2017,NG ,1081," 3,290,650.02 ",,,,,,
2017,NI ,1081," 232,032.65 ",,,,,,
2017,NP ,1081," 977,579.35 ",,,,,,
2017,PG ,1081," 136,032.25 ",,,,,,
2017,PK ,1081," 3,580,169.45 ",,,,,,
2017,R10,1081," 142,502.54 ",,,,,,
2017,R12,1081," 14,019.28 ",,,,,,
2017,R25,1081," 3,162.97 ",,,,,,
2017,R34,1081," 8,188.48 ",,,,,,
2017,R35,1081," 7,266.85 ",,,,,,
2017,R50,1081," 6,254.86 ",,,,,,
2017,RW ,1081," 958,652.82 ",,,,,,
2017,SB ,1081," 28,607.02 ",,,,,,
2017,SL ,1081," 113,374.64 ",,,,,,
2017,SN ,1081," 572,844.83 ",,,,,,
2017,SS ,1081," 58,945.89 ",,,,,,
2017,ST ,1081," 24,499.52 ",,,,,,
2017,TD ,1081," 381,908.35 ",,,,,,
2017,TG ,1081," 95,855.22 ",,,,,,
2017,TJ ,1081," 145,133.27 ",,,,,,
2017,TL ,1081," 60,184.67 ",,,,,,
2017,TO ,1081," 55,212.33 ",,,,,,
2017,TV ,1081," 33,334.43 ",,,,,,
2017,TZ ,1081," 1,795,497.90 ",,,,,,
2017,UG ,1081," 748,608.40 ",,,,,,
2017,UZ ,1081," 444,684.31 ",,,,,,
2017,VC ,1081," 7,709.21 ",,,,,,
2017,VN ,1081," 3,148,845.59 ",,,,,,
2017,VU ,1081," 16,529.49 ",,,,,,
2017,WS ,1081," 54,845.95 ",,,,,,
2017,YE ,1081," 160,581.28 ",,,,,,
2017,ZM ,1081," 390,781.03 ",,,,,,
2017,AF ,1086," 575,668.76 ",,,,,,
2017,AO ,1086," 707,681.91 ",,,,,,
2017,BD ,1086," 589,249.47 ",,,,,,
2017,BF ,1086," 536,204.67 ",,,,,,
2017,BI ,1086," 315,531.65 ",,,,,,
2017,BJ ,1086," 714,969.73 ",,,,,,
2017,BT ,1086," 416,045.59 ",,,,,,
2017,CD ,1086," 557,908.11 ",,,,,,
2017,CF ,1086," 359,159.38 ",,,,,,
2017,DJ ,1086," 461,239.20 ",,,,,,
2017,ET ,1086," 177,407.35 ",,,,,,
2017,GM ,1086," 611,874.34 ",,,,,,
2017,GN ,1086," 424,197.82 ",,,,,,
2017,GW ,1086," 59,196.13 ",,,,,,
2017,HT ,1086," 98,732.62 ",,,,,,
2017,KH ,1086," 527,724.78 ",,,,,,
2017,KI ,1086," 160,977.62 ",,,,,,
2017,KM ,1086," 365,165.88 ",,,,,,
2017,LA ,1086," 539,355.64 ",,,,,,
2017,LR ,1086," 243,663.57 ",,,,,,
2017,LS ,1086," 614,692.76 ",,,,,,
2017,MG ,1086," 633,123.40 ",,,,,,
2017,ML ,1086," 276,347.25 ",,,,,,
2017,MM ,1086," 180,575.34 ",,,,,,
2017,MR ,1086," 410,933.36 ",,,,,,
2017,MW ,1086," 697,978.45 ",,,,,,
2017,MZ ,1086," 345,672.80 ",,,,,,
2017,NE ,1086," 514,093.92 ",,,,,,
2017,NP ,1086," 515,422.67 ",,,,,,
2017,R10,1086," 14,700,000.00 ",,,,,,
2017,R20,1086," 4,410,000.00 ",,,,,,
2017,R30,1086," 7,445,148.27 ",,,,,,
2017,R40,1086," 2,940,000.00 ",,,,,,
2017,R90,1086," 144,822.33 ",,,,,,
2017,RW ,1086," 548,369.75 ",,,,,,
2017,SB ,1086," 512,522.60 ",,,,,,
2017,SD ,1086," 515,060.61 ",,,,,,
2017,SL ,1086," 396,089.07 ",,,,,,
2017,SN ,1086," 393,790.01 ",,,,,,
2017,SO ,1086," 289,644.66 ",,,,,,
2017,SS ,1086," 12,068.59 ",,,,,,
2017,ST ,1086," 289,644.66 ",,,,,,
2017,TD ,1086," 294,250.01 ",,,,,,
2017,TG ,1086," 517,267.34 ",,,,,,
2017,TL ,1086," 521,722.44 ",,,,,,
2017,TV ,1086," 152,063.45 ",,,,,,
2017,TZ ,1086," 144,822.33 ",,,,,,
2017,UG ,1086," 549,962.79 ",,,,,,
2017,VU ,1086," 495,292.36 ",,,,,,
2017,WS ,1086," 446,159.58 ",,,,,,
2017,YE ,1086," 540,187.29 ",,,,,,
2017,ZM ,1086," 510,317.68 ",,,,,,
2017,R90,1094," 719,589.00 ",,,,,,
2017,MX ,1096," 175,000.00 ",,,,,,
2017,UA ,1096," 400,000.00 ",,,,,,
2017,VN ,1096," 400,000.00 ",,,,,,
2017,AF ,1108," 1,666,000.00 ",,,,,,
2017,BD ,1108," 3,703,878.75 ",,,,,,
2017,BF ,1108," 2,835,250.00 ",,,,,,
2017,BI ,1108," 1,167,250.00 ",,,,,,
2017,BJ ,1108," 1,823,644.50 ",,,,,,
2017,CD ,1108," 3,817,250.00 ",,,,,,
2017,CF ,1108," 1,167,250.00 ",,,,,,
2017,CI ,1108," 1,167,250.00 ",,,,,,
2017,CM ,1108," 1,167,250.00 ",,,,,,
2017,ET ,1108," 8,616,742.40 ",,,,,,
2017,GN ,1108," 1,167,250.00 ",,,,,,
2017,HT ,1108," 243,632.96 ",,,,,,
2017,ID ,1108," 1,934,433.92 ",,,,,,
2017,IN ,1108," 1,786,549.54 ",,,,,,
2017,KE ,1108," 1,893,000.00 ",,,,,,
2017,KH ,1108," 227,585.28 ",,,,,,
2017,MG ,1108," 1,167,250.00 ",,,,,,
2017,ML ,1108," 4,617,094.50 ",,,,,,
2017,MW ,1108," 1,443,000.00 ",,,,,,
2017,MZ ,1108," 2,147,278.75 ",,,,,,
2017,NA ,1108," 249,468.48 ",,,,,,
2017,NE ,1108," 1,668,000.00 ",,,,,,
2017,NG ,1108," 2,943,500.00 ",,,,,,
2017,NP ,1108," 1,696,137.39 ",,,,,,
2017,PE ,1108," 134,216.96 ",,,,,,
2017,PK ,1108," 1,891,000.00 ",,,,,,
2017,R10,1108," 96,464,301.78 ",,,,,,
2017,R11,1108," 187,087.20 ",,,,,,
2017,R12,1108," 4,083,768.90 ",,,,,,
2017,R13,1108," 262,500.00 ",,,,,,
2017,R15,1108," 350,000.00 ",,,,,,
2017,R16,1108," 87,500.00 ",,,,,,
2017,R20,1108," 36,520,275.01 ",,,,,,
2017,R30,1108," 213,648,130.32 ",,,,,,
2017,R31,1108," 2,132,710.46 ",,,,,,
2017,R40,1108," 6,195,510.01 ",,,,,,
2017,R50,1108," 7,665,222.70 ",,,,,,
2017,R90,1108," 1,310,727.45 ",,,,,,
2017,SD ,1108," 225,000.00 ",,,,,,
2017,SL ,1108," 1,165,500.00 ",,,,,,
2017,SN ,1108," 1,943,500.00 ",,,,,,
2017,SS ,1108," 1,668,000.00 ",,,,,,
2017,TD ,1108," 2,692,250.00 ",,,,,,
2017,TG ,1108," 1,165,500.00 ",,,,,,
2017,TZ ,1108," 1,824,807.50 ",,,,,,
2017,UG ,1108," 138,750.00 ",,,,,,
2017,YE ,1108," 2,500,000.00 ",,,,,,
2017,R12,1110," 503,832.00 ",,,,,,
2017,UA ,1110," 215,896.00 ",,,,,,
2017,ZA ,1110," 35,822.00 ",,,,,,
2017,AF ,1111," 11,469.04 ",,,,,,
2017,AL ,1111," 89,815.70 ",,,,,,
2017,AM ,1111," 15,250.42 ",,,,,,
2017,AO ,1111," 29,475.01 ",,,,,,
2017,AR ,1111," 41,856.91 ",,,,,,
2017,AZ ,1111," 22,339.22 ",,,,,,
2017,BA ,1111," 10,266.92 ",,,,,,
2017,BD ,1111," 93,536.56 ",,,,,,
2017,BF ,1111," 35,180.97 ",,,,,,
2017,BI ,1111," 19,432.03 ",,,,,,
2017,BJ ,1111," 49,577.57 ",,,,,,
2017,BO ,1111," 15,508.33 ",,,,,,
2017,BR ,1111," 57,777.99 ",,,,,,
2017,BW ,1111," 31,106.31 ",,,,,,
2017,BY ,1111," 29,941.45 ",,,,,,
2017,BZ ,1111," 17,789.01 ",,,,,,
2017,CD ,1111," 32,834.42 ",,,,,,
2017,CF ,1111," 23,401.46 ",,,,,,
2017,CG ,1111, 635.07 ,,,,,,
2017,CI ,1111," 16,054.86 ",,,,,,
2017,CL ,1111," 83,023.27 ",,,,,,
2017,CM ,1111," 28,022.66 ",,,,,,
2017,CN ,1111," 73,486.21 ",,,,,,
2017,CO ,1111," 73,019.31 ",,,,,,
2017,CR ,1111," 79,999.35 ",,,,,,
2017,CU ,1111," 127,973.84 ",,,,,,
2017,DJ ,1111," 7,560.24 ",,,,,,
2017,DO ,1111," 9,828.06 ",,,,,,
2017,DZ ,1111," 51,538.00 ",,,,,,
2017,EC ,1111," 87,241.51 ",,,,,,
2017,EG ,1111," 54,009.24 ",,,,,,
2017,ER ,1111," 11,147.52 ",,,,,,
2017,ET ,1111," 88,020.69 ",,,,,,
2017,FJ ,1111," 10,010.12 ",,,,,,
2017,GA ,1111," 15,394.68 ",,,,,,
2017,GE ,1111," 26,972.37 ",,,,,,
2017,GH ,1111," 64,961.56 ",,,,,,
2017,GT ,1111," 32,587.09 ",,,,,,
2017,HN ,1111," 9,670.48 ",,,,,,
2017,HT ,1111," 13,227.19 ",,,,,,
2017,ID ,1111," 41,967.50 ",,,,,,
2017,IQ ,1111," 27,115.03 ",,,,,,
2017,IR ,1111," 24,131.50 ",,,,,,
2017,JM ,1111," 29,565.34 ",,,,,,
2017,JO ,1111," 46,648.08 ",,,,,,
2017,KE ,1111," 56,685.94 ",,,,,,
2017,KG ,1111," 8,923.96 ",,,,,,
2017,KH ,1111," 43,411.88 ",,,,,,
2017,KZ ,1111," 38,521.05 ",,,,,,
2017,LA ,1111," 13,925.27 ",,,,,,
2017,LB ,1111," 59,783.92 ",,,,,,
2017,LK ,1111," 51,764.97 ",,,,,,
2017,LS ,1111," 22,176.08 ",,,,,,
2017,LY ,1111," 5,508.97 ",,,,,,
2017,MA ,1111," 78,045.06 ",,,,,,
2017,MD ,1111, 642.87 ,,,,,,
2017,ME ,1111," 11,584.86 ",,,,,,
2017,MG ,1111," 30,509.03 ",,,,,,
2017,MH ,1111," 19,076.05 ",,,,,,
2017,MK ,1111," 65,821.86 ",,,,,,
2017,ML ,1111," 13,477.94 ",,,,,,
2017,MM ,1111," 38,268.49 ",,,,,,
2017,MN ,1111," 64,224.58 ",,,,,,
2017,MR ,1111," 81,467.28 ",,,,,,
2017,MU ,1111," 36,179.05 ",,,,,,
2017,MW ,1111," 15,958.62 ",,,,,,
2017,MX ,1111," 31,584.35 ",,,,,,
2017,MY ,1111," 45,903.03 ",,,,,,
2017,MZ ,1111," 54,431.88 ",,,,,,
2017,NA ,1111," 20,119.63 ",,,,,,
2017,NE ,1111," 24,895.90 ",,,,,,
2017,NG ,1111," 57,797.44 ",,,,,,
2017,NI ,1111," 30,099.24 ",,,,,,
2017,NP ,1111," 49,059.25 ",,,,,,
2017,PA ,1111," 16,221.65 ",,,,,,
2017,PE ,1111," 63,292.83 ",,,,,,
2017,PG ,1111," 20,600.75 ",,,,,,
2017,PH ,1111," 43,751.13 ",,,,,,
2017,PK ,1111," 54,722.22 ",,,,,,
2017,PS ,1111," 10,052.73 ",,,,,,
2017,PW ,1111," 8,358.15 ",,,,,,
2017,PY ,1111," 47,289.04 ",,,,,,
2017,R10,1111," 1,118,326.23 ",,,,,,
2017,R22,1111," 812,067.53 ",,,,,,
2017,R30,1111," 899,612.11 ",,,,,,
2017,R40,1111," 597,914.31 ",,,,,,
2017,R90,1111," 618,086.28 ",,,,,,
2017,RS ,1111," 69,390.95 ",,,,,,
2017,RW ,1111," 7,130.13 ",,,,,,
2017,SC ,1111," 21,869.93 ",,,,,,
2017,SD ,1111," 30,694.81 ",,,,,,
2017,SL ,1111," 38,261.89 ",,,,,,
2017,SN ,1111," 30,010.96 ",,,,,,
2017,SV ,1111," 44,703.58 ",,,,,,
2017,SY ,1111," 19,821.00 ",,,,,,
2017,SZ ,1111," 1,768.39 ",,,,,,
2017,TD ,1111," 24,376.67 ",,,,,,
2017,TG ,1111," 12,587.37 ",,,,,,
2017,TH ,1111," 50,840.84 ",,,,,,
2017,TJ ,1111," 31,827.81 ",,,,,,
2017,TN ,1111," 24,962.34 ",,,,,,
2017,TZ ,1111," 55,711.53 ",,,,,,
2017,UA ,1111," 33,541.71 ",,,,,,
2017,UG ,1111," 50,298.63 ",,,,,,
2017,UY ,1111," 25,346.41 ",,,,,,
2017,UZ ,1111," 171,252.95 ",,,,,,
2017,VE ,1111," 34,099.62 ",,,,,,
2017,VN ,1111," 54,225.17 ",,,,,,
2017,YE ,1111," 39,472.48 ",,,,,,
2017,ZA ,1111," 50,532.42 ",,,,,,
2017,ZM ,1111," 42,293.66 ",,,,,,
2017,ZW ,1111," 34,019.87 ",,,,,,
2017,R90,1114," 5,000,000.00 ",,,,,,
2017,AO ,1115," 33,962.49 ",,,,,,
2017,AR ,1115," 19,891.48 ",,,,,,
2017,BD ,1115," 5,665.92 ",,,,,,
2017,BF ,1115," 16,451.05 ",,,,,,
2017,BI ,1115," 12,805.82 ",,,,,,
2017,BJ ,1115," 12,600.88 ",,,,,,
2017,BO ,1115, 310.75 ,,,,,,
2017,BR ,1115," 15,634.37 ",,,,,,
2017,BT ,1115, 49.73 ,,,,,,
2017,BW ,1115," 19,662.05 ",,,,,,
2017,BY ,1115, 343.70 ,,,,,,
2017,CD ,1115," 45,520.34 ",,,,,,
2017,CF ,1115," 16,798.12 ",,,,,,
2017,CG ,1115," 14,460.00 ",,,,,,
2017,CI ,1115," 20,927.04 ",,,,,,
2017,CL ,1115, 20.04 ,,,,,,
2017,CM ,1115," 19,127.42 ",,,,,,
2017,CN ,1115," 30,196.69 ",,,,,,
